RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
1049,1/12/2010 0:04,,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,SILVER,AUTO,2,Covers,96863,AMERICAN,MEDIUM SUV,GM,7189,8677,9915,11731,6740,7923,10232,11557,,,52117,27542,,6800,0,1630,0
1050,1/12/2010 0:04,,2005,5,PONTIAC,SUNFIRE,,2D COUPE SE,GOLD,AUTO,1,Alloy,96412,AMERICAN,COMPACT,GM,3459,4365,5887,7429,4258,5307,7323,8066,,,52117,27542,,3700,0,1341,0
1051,1/12/2010 0:04,,2002,8,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,BLUE,AUTO,2,Covers,81875,OTHER ASIAN,MEDIUM,OTHER,2484,3089,4838,5577,2045,2779,4361,5092,,,5546,27542,,4200,0,894,0
1052,1/12/2010 0:04,,2003,7,MAZDA,TRIBUTE 4WD V6,LX,4D SPORT UTILITY LX,BLACK,AUTO,1,Alloy,88709,OTHER ASIAN,SMALL SUV,OTHER,5542,6888,8799,9916,5415,6429,8265,9448,,,52117,27542,,6800,0,1803,0
1053,1/26/2010 0:04,,2006,4,JEEP,COMMANDER 4WD V6,Bas,4D WAGON,BLACK,AUTO,1,Alloy,76187,AMERICAN,LARGE SUV,CHRYSLER,13398,15251,17131,18839,12150,14424,16206,17703,,,16044,27542,,10800,0,1857,0
1054,1/14/2010 0:06,,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,68986,AMERICAN,MEDIUM,CHRYSLER,6118,7213,9475,10422,5771,6786,9123,10076,,,18880,27542,,4900,0,1215,0
1055,1/21/2010 0:06,,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,MAROON,AUTO,2,Covers,70629,AMERICAN,MEDIUM,GM,7508,8469,10693,11651,6814,8132,9845,11634,,,99750,27542,,7100,0,1038,0
1056,1/21/2010 0:06,,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER 3.9L LS,GOLD,AUTO,2,Covers,77074,AMERICAN,VAN,GM,6967,7884,10707,11905,6667,7627,10620,11708,,,99750,27542,,7100,0,2091,0
1057,1/21/2010 0:06,,2008,2,DODGE,AVENGER V6,SE,4D SEDAN,SILVER,AUTO,2,Covers,80058,AMERICAN,MEDIUM,CHRYSLER,7382,7928,10953,11510,7310,7872,11805,12225,,,99750,27542,,7500,0,1373,0
1058,1/21/2010 0:06,,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,69107,AMERICAN,LARGE,GM,7956,8969,11332,12498,8092,9217,11759,13075,,,99750,27542,,7900,0,1703,0
1059,1/21/2010 0:06,,2002,8,FORD,FOCUS,ZX3,2D COUPE ZX3,GREEN,AUTO,1,Alloy,78554,AMERICAN,COMPACT,FORD,2380,3218,5009,6140,2493,3312,5374,7140,,,19619,27542,,4800,0,1455,0
1060,1/21/2010 0:06,,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,SILVER,AUTO,2,Covers,77943,AMERICAN,VAN,GM,6119,7759,9765,11876,5902,7723,9663,12083,,,19619,27542,,7235,0,2091,0
1061,1/28/2010 0:06,,2008,2,DODGE,NITRO 2WD V6,SXT,4D SUV 3.7L,BLUE,AUTO,1,Alloy,68072,AMERICAN,MEDIUM SUV,CHRYSLER,9759,11101,13768,15367,10651,12313,14206,16121,,,21973,27542,,9430,0,630,0
1062,1/28/2010 0:06,,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,GREY,AUTO,2,Covers,61355,AMERICAN,SPECIALTY,CHRYSLER,10836,12132,15054,15976,10392,11504,14518,15478,,,21973,27542,,10030,0,1215,0
1063,1/2/2010 0:07,,2004,6,SATURN,ION,1,4D SEDAN LEVEL 1,WHITE,MANUAL,2,Covers,78096,AMERICAN,MEDIUM,GM,2812,3834,6245,6895,3103,4046,5993,7814,,,10315,27542,,4000,1,803,0
1064,1/12/2010 0:07,,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,40276,AMERICAN,COMPACT,GM,4724,5704,7897,9212,4479,5434,7776,9177,,,18881,27542,,5600,0,623,1
1065,1/12/2010 0:07,,2003,7,MAZDA,MAZDA6,s,4D SEDAN S,WHITE,AUTO,1,Alloy,71043,OTHER ASIAN,MEDIUM,OTHER,4466,5914,7672,9154,3825,4998,6619,8228,,,18881,27542,,7100,0,1806,0
1066,1/12/2010 0:07,,2004,6,LINCOLN,AVIATOR 2WD V8,,4D SUV 4.6L,SILVER,AUTO,1,Alloy,77163,AMERICAN,MEDIUM SUV,FORD,8281,9942,12390,14556,8044,9940,12407,15310,,,18881,27542,,9100,0,1740,0
1067,1/19/2010 0:07,,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2,Covers,61201,AMERICAN,MEDIUM,CHRYSLER,6290,7125,9391,10157,6246,7239,9643,11060,,,52492,27542,,6300,0,1215,0
1068,1/19/2010 0:07,,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2,Covers,43878,AMERICAN,MEDIUM,CHRYSLER,6290,7125,9391,10157,6473,7415,9857,10895,,,17675,27542,,6200,0,975,0
1069,1/19/2010 0:07,,2003,7,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L,WHITE,AUTO,3,,86692,AMERICAN,LARGE SUV,GM,7647,9180,11683,13446,6740,8183,10111,11892,,,17675,27542,,9535,0,2063,0
1070,1/19/2010 0:07,,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,75297,AMERICAN,MEDIUM,GM,7181,8242,10511,11716,6848,8159,10329,11545,,,52492,27542,,6700,0,1038,0
1071,1/19/2010 0:07,,2004,6,DODGE,STRATUS V6,SE,4D SEDAN SE,WHITE,AUTO,2,Covers,42219,AMERICAN,MEDIUM,CHRYSLER,4221,6296,7303,9674,3041,4422,6242,7900,,,17675,27542,,5800,0,975,1
1072,1/19/2010 0:07,,2002,8,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,SILVER,AUTO,1,Alloy,72437,TOP LINE ASIAN,MEDIUM SUV,OTHER,5021,5953,7670,8921,5148,6179,8275,9886,,,18880,27542,,7635,0,869,0
1073,1/19/2010 0:07,,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,65925,AMERICAN,MEDIUM,CHRYSLER,6977,7779,10677,11231,7079,7910,10553,10976,,,17675,27542,,6000,0,1215,0
1074,1/19/2010 0:07,,2006,4,KIA,OPTIMA 4C,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,75758,OTHER ASIAN,MEDIUM,OTHER,4211,5045,7751,8454,5101,6219,8419,9791,,,52492,27542,,4400,0,803,1
1075,1/19/2010 0:07,,2004,6,NISSAN,SENTRA,S,4D SEDAN 1.8,WHITE,AUTO,2,Covers,79393,TOP LINE ASIAN,COMPACT,OTHER,3503,4608,6387,7944,3676,4618,6819,8415,,,52492,27542,,5300,0,569,0
1076,1/26/2010 0:07,,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,BLUE,AUTO,2,Covers,71318,AMERICAN,SPECIALTY,CHRYSLER,10651,12010,15421,16281,10392,11504,14518,15478,,,8172,27542,,10430,0,1389,0
1077,1/2/2010 0:08,,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,BLACK,AUTO,2,Covers,92928,AMERICAN,MEDIUM SUV,GM,6809,8056,10310,11706,6754,8038,11227,13362,,,18880,27542,,6900,0,1630,0
1078,1/2/2010 0:08,,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,MAROON,AUTO,1,Alloy,65844,AMERICAN,CROSSOVER,CHRYSLER,6068,7565,9586,10959,5624,6918,8620,10274,,,1191,27542,,9435,1,1215,0
1079,1/2/2010 0:08,,2005,5,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,GREY,AUTO,1,Alloy,87903,AMERICAN,MEDIUM SUV,CHRYSLER,8147,9624,11719,13336,7764,9172,11367,12927,,,18880,27542,,8900,0,1893,0
1080,1/2/2010 0:08,,2004,6,PONTIAC,SUNFIRE,SE,2D COUPE,WHITE,AUTO,2,Covers,74712,AMERICAN,COMPACT,GM,2815,4011,5720,6751,2849,3992,5016,6197,,,18880,27542,,4800,0,1155,0
1081,1/6/2010 0:07,,2004,6,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,77204,AMERICAN,LARGE,GM,3428,4490,6624,7691,3433,4572,6217,7863,,,20207,77041,,6185,0,1974,0
1082,1/6/2010 0:07,,2005,5,JEEP,LIBERTY 2WD V6,Spo,4D SUV,WHITE,AUTO,1,Alloy,86943,AMERICAN,SMALL SUV,CHRYSLER,5933,7193,9108,10695,5519,6820,8828,10170,,,20207,77041,,7200,0,723,0
1083,1/6/2010 0:07,,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,GREY,AUTO,2,Covers,55971,AMERICAN,MEDIUM,CHRYSLER,4716,5783,8303,9313,4253,5206,8129,8880,,,20207,77041,,5685,0,1086,0
1084,1/23/2010 0:11,,2003,7,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,50666,AMERICAN,LARGE,GM,2823,3965,6029,7383,2711,3804,5855,6765,,,25100,77041,,6085,0,1800,0
1085,1/30/2010 0:11,,2005,5,FORD,FIVE HUNDRED,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,84573,AMERICAN,LARGE,FORD,5164,6525,8811,11133,4953,6213,8423,10351,,,8655,77041,,6885,0,1633,0
1086,1/30/2010 0:11,,2005,5,MAZDA,MAZDA3,i,4D SEDAN I,GREY,AUTO,1,Alloy,83988,OTHER ASIAN,MEDIUM,OTHER,5339,6564,8967,10147,6138,7523,9344,10873,NO,GREEN,8655,77041,,6085,0,1113,0
1087,1/30/2010 0:11,,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,RED,AUTO,1,Alloy,57005,AMERICAN,LARGE TRUCK,CHRYSLER,8662,10629,12764,14798,7951,9968,12338,14730,YES,GREEN,8655,77041,,11425,0,754,0
1088,1/7/2010 0:12,,2007,3,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 5.7L,BLACK,AUTO,3,,83428,AMERICAN,LARGE TRUCK,CHRYSLER,13365,16108,19736,23787,14020,15730,18291,19924,NO,GREEN,19662,77041,,10050,0,983,0
1089,1/21/2010 0:12,,2001,9,MAZDA,TRIBUTE 4WD V6,LX,4D SPORT UTILITY ES,BLUE,AUTO,1,Alloy,70496,OTHER ASIAN,SMALL SUV,OTHER,4266,5464,7219,8503,3812,4657,6471,7339,NO,GREEN,52644,77041,,6485,0,1689,0
1090,1/28/2009 0:08,OTHER,2006,3,BUICK,LACROSSE 3.6L V6 SFI,CXS,4D SEDAN CXS,SILVER,AUTO,2,Covers,87177,AMERICAN,LARGE,GM,10106,12828,11414,14354,9622,11919,13674,15692,,,20833,79605,,7840,0,1633,0
1091,1/19/2010 0:02,OTHER,2003,7,CHEVROLET,MALIBU V6,Bas,4D SEDAN,SILVER,AUTO,,,55610,AMERICAN,MEDIUM,GM,2809,3791,5705,6873,2961,3909,5940,6725,,,17212,79605,,4165,0,1966,1
1092,1/26/2010 0:03,OTHER,2005,5,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,WHITE,AUTO,1,Alloy,84499,AMERICAN,SMALL SUV,FORD,7049,8885,10414,12135,7149,8394,10638,11963,,,25100,79605,,6895,0,983,0
1093,1/2/2010 0:04,OTHER,2006,4,KIA,SEDONA,EX,4D WAGON EX,SILVER,AUTO,2,Covers,61531,OTHER ASIAN,VAN,OTHER,8944,11227,12844,15132,7693,9229,12483,17225,,,17212,79605,,7685,0,1215,0
1094,1/16/2010 0:04,OTHER,2006,4,HYUNDAI,SONATA 4C,GL,4D SEDAN GLS,WHITE,AUTO,1,Alloy,63932,OTHER ASIAN,MEDIUM,OTHER,6685,7740,9177,10586,6234,7284,9426,10526,,,20207,79605,,7285,0,728,0
1095,1/30/2010 0:04,OTHER,2006,4,HYUNDAI,TIBURON,GT,2D COUPE GT,BLACK,AUTO,,,83231,OTHER ASIAN,SPORTS,OTHER,8680,10153,11886,13342,8742,10292,12004,13283,,,25100,79605,,7685,0,1113,1
1096,1/3/2009 0:11,OTHER,2008,1,DODGE,MAGNUM V6,Bas,WAGON 2.7L,WHITE,AUTO,2,Covers,66400,AMERICAN,SPECIALTY,CHRYSLER,9996,10681,11296,12035,11303,12455,15326,16508,,,1235,84104,,8380,1,1215,0
1097,1/3/2009 0:11,OTHER,2005,4,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,GOLD,AUTO,,,67548,AMERICAN,MEDIUM,GM,5169,6472,6083,7490,5169,6472,6083,7490,,,1235,84104,,5150,1,1118,1
1098,1/24/2009 0:11,OTHER,2005,4,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,GOLD,AUTO,1,Alloy,94684,AMERICAN,MEDIUM SUV,GM,8632,10437,9823,11772,9044,10815,13543,15442,,,1235,84104,,8680,1,2351,0
1099,1/15/2009 0:12,OTHER,2006,3,FORD,FUSION V6,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,68850,AMERICAN,MEDIUM,FORD,8559,10132,12933,14374,9596,11586,12657,14312,,,1235,84104,,7780,1,1118,0
1100,1/19/2010 0:01,OTHER,2005,5,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,SILVER,AUTO,2,Covers,72205,OTHER ASIAN,MEDIUM,OTHER,4783,6125,8111,9691,5400,6271,8675,9641,,,3453,84104,,6810,0,569,0
1101,1/26/2010 0:01,OTHER,2004,6,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,SILVER,AUTO,2,Covers,87169,TOP LINE ASIAN,MEDIUM,OTHER,6822,7793,10743,12272,6885,7882,10222,11499,,,1235,84104,,8175,1,594,0
1102,1/26/2010 0:01,OTHER,2004,6,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,GREY,AUTO,1,Alloy,82884,AMERICAN,MEDIUM SUV,GM,5877,7204,9685,10995,6716,7958,9993,11438,,,1235,84104,,6660,1,1243,0
1103,1/2/2010 0:02,OTHER,2005,5,SATURN,L SERIES,L30,4D SEDAN L300,RED,AUTO,1,Alloy,52367,AMERICAN,MEDIUM,GM,4224,5791,7780,9100,4996,6440,8622,12132,,,3453,84104,,6610,0,1666,0
1104,1/12/2010 0:10,OTHER,2006,4,DODGE,DURANGO 4WD V8,Adv,4D SUV 5.7L HEMI,BEIGE,AUTO,1,Alloy,95030,AMERICAN,MEDIUM SUV,CHRYSLER,11358,14670,16867,21786,10570,12865,15433,17530,,,3453,84104,,9775,0,1918,0
1105,1/12/2010 0:10,OTHER,2004,6,NISSAN,SENTRA,S,4D SEDAN 1.8,WHITE,MANUAL,2,Covers,76811,TOP LINE ASIAN,COMPACT,OTHER,3685,4613,6898,7974,3106,3783,6336,6763,,,3453,84104,,5260,0,569,0
1106,1/12/2010 0:10,OTHER,2003,7,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,WHITE,AUTO,1,Alloy,93048,AMERICAN,LARGE SUV,FORD,6649,8439,10887,12231,6486,7818,11079,13355,,,3453,84104,,8820,0,1930,0
1107,1/19/2010 0:10,OTHER,2008,2,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLUE,AUTO,2,Covers,62280,OTHER ASIAN,MEDIUM,OTHER,8097,9295,11920,13025,8065,9361,11628,12388,,,1235,84104,,6760,1,533,0
1108,1/26/2010 0:10,OTHER,2008,2,FORD,F150 PICKUP 4WD V8,XL,EXT CAB 4.6L STX,RED,AUTO,1,Alloy,93912,AMERICAN,LARGE TRUCK,FORD,17494,19447,22536,24621,18677,21046,23450,25577,YES,GREEN,3453,84104,,11175,0,1774,0
1109,1/26/2010 0:10,OTHER,2005,5,CHEVROLET,COBALT,LS,4D SEDAN,WHITE,AUTO,1,Alloy,87222,AMERICAN,COMPACT,GM,3946,5123,7052,8102,3995,5382,6616,8343,,,3453,84104,,4945,0,853,1
1110,1/2/2010 0:11,OTHER,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,RED,AUTO,,,90474,AMERICAN,COMPACT,FORD,5687,7168,9463,10695,5708,7260,9357,10784,,,1235,84104,,5145,1,1341,1
1111,1/16/2010 0:11,OTHER,2008,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.9L,WHITE,AUTO,2,Covers,98585,AMERICAN,VAN,GM,7489,10035,12040,15144,8705,10660,12406,14597,NO,GREEN,1235,84104,,6840,1,2495,0
1112,1/23/2010 0:11,OTHER,2005,5,DODGE,STRATUS V6,SXT,4D SEDAN,SILVER,AUTO,1,Alloy,88369,AMERICAN,MEDIUM,CHRYSLER,1819,2936,5380,6416,3737,5040,6921,8095,,,1235,84104,,4150,1,1503,0
1113,1/23/2010 0:11,OTHER,2001,9,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.9L SLT,WHITE,AUTO,1,Alloy,109366,AMERICAN,MEDIUM SUV,CHRYSLER,3724,4601,6607,7067,2780,3559,5940,6594,NO,GREEN,1235,84104,,4450,1,2070,0
1114,1/7/2010 0:12,OTHER,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,MAROON,AUTO,1,Alloy,88693,AMERICAN,LARGE,GM,3741,4966,6929,8567,4304,5393,7525,8498,NO,GREEN,3453,84104,,4900,0,2152,0
1115,1/7/2010 0:12,OTHER,2004,6,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SPORT,BLACK,AUTO,1,Alloy,82207,AMERICAN,VAN,CHRYSLER,5227,6100,8604,9649,5409,6752,8583,10060,NO,GREEN,3453,84104,,6115,0,1763,0
1116,1/7/2010 0:12,OTHER,2004,6,MITSUBISHI,ENDEAVOR AWD,LS,4D SPORT UTILITY LS,SILVER,AUTO,1,Alloy,84983,OTHER ASIAN,MEDIUM SUV,OTHER,4604,5682,7692,9121,5456,6981,9089,11100,NO,GREEN,3453,84104,,8180,0,983,0
1117,1/7/2010 0:12,OTHER,2003,7,PONTIAC,GRAND PRIX,SE,4D SEDAN SE1,MAROON,AUTO,1,Alloy,65277,AMERICAN,LARGE,GM,2810,3931,5839,7265,2313,3248,5391,6721,,,3453,84104,,4450,0,2003,0
1118,1/6/2009 0:01,OTHER,2007,2,FORD,TAURUS 3.0L V6 SFI,SE,4D SEDAN SE,GREEN,AUTO,2,Covers,79534,AMERICAN,MEDIUM,FORD,5590,6632,6537,7663,5980,7158,6958,8231,,,21053,95673,,4620,0,920,0
1119,1/6/2009 0:01,OTHER,2005,4,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L LX,BLACK,AUTO,2,Covers,61365,AMERICAN,VAN,CHRYSLER,4537,5618,5400,6567,4833,6031,5720,7013,,,21053,95673,,4720,0,1411,0
1120,1/14/2009 0:04,OTHER,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,70399,AMERICAN,LARGE,GM,6858,8107,7907,9256,6892,8199,7943,9355,,,21053,95673,,6705,0,1974,0
1121,1/17/2009 0:04,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,MAROON,AUTO,2,Covers,71172,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6311,7450,7316,8546,,,99750,95673,,5700,0,1038,0
1122,1/21/2009 0:04,OTHER,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,49603,AMERICAN,MEDIUM,CHRYSLER,6263,7341,7264,8428,6263,7341,7264,8428,,,21053,95673,,5705,0,975,0
1123,1/5/2009 0:05,OTHER,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,70742,AMERICAN,LARGE,GM,6858,8107,7907,9256,6801,8190,7845,9345,,,21053,95673,,7205,0,1974,0
1124,1/5/2009 0:05,OTHER,2006,3,CHEVROLET,HHR 2.2L I4 MPI,LS,4D SUV 2.2L LS,BLUE,AUTO,2,Covers,69736,AMERICAN,MEDIUM,GM,5878,7102,6848,8170,5878,7102,6848,8170,,,20234,95673,,6405,0,728,0
1125,1/5/2009 0:05,OTHER,2005,4,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,SILVER,AUTO,1,Alloy,44345,AMERICAN,COMPACT,CHRYSLER,3414,4480,4187,5338,3414,4480,4187,5338,,,21053,95673,,4790,0,553,0
1126,1/5/2009 0:05,OTHER,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,79332,AMERICAN,MEDIUM,CHRYSLER,5443,6528,6378,7550,5443,6528,6378,7550,,,20234,95673,,4490,0,1389,0
1127,1/5/2009 0:05,OTHER,2004,5,CHRYSLER,SEBRING 4C 2.4L I-4,Bas,2D CONVERTIBLE,WHITE,AUTO,1,Alloy,80985,AMERICAN,MEDIUM,CHRYSLER,3734,5149,4533,6061,3734,5149,4533,6061,,,20234,95673,,3690,0,1243,0
1128,1/12/2009 0:05,OTHER,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,SILVER,AUTO,1,Alloy,86640,AMERICAN,LARGE,FORD,9558,12352,10823,13840,9558,12352,10823,13840,,,21053,95673,,7005,0,1633,0
1129,1/21/2009 0:07,OTHER,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,80269,AMERICAN,COMPACT,GM,3175,4062,3929,4887,3175,4062,3929,4887,,,21053,95673,,3090,0,1243,0
1130,1/11/2009 0:08,OTHER,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,62699,AMERICAN,LARGE,GM,6897,8449,7949,9625,7129,8935,8199,10150,,,21053,95673,,6505,0,1703,0
1131,1/11/2009 0:08,OTHER,2003,6,CHEVROLET,TAHOE 4WD 5.3L V8 SF,Z71,4D SUV 5.3L LS,BLACK,AUTO,1,Alloy,97151,AMERICAN,LARGE SUV,GM,9200,10230,10436,11548,8967,10051,10184,11355,,,20234,95673,,9405,0,2218,0
1132,1/21/2009 0:08,OTHER,2003,6,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,GREEN,AUTO,1,Alloy,66685,AMERICAN,MEDIUM SUV,FORD,4252,5446,5092,6382,4527,5931,5389,6905,,,99750,95673,,6300,0,1808,0
1133,1/24/2009 0:08,OTHER,2005,4,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,41730,AMERICAN,MEDIUM,CHRYSLER,3711,5006,4508,5906,3514,4646,4295,5518,,,20234,95673,,5405,0,834,0
1134,1/8/2009 0:09,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE FFV,GOLD,AUTO,1,Alloy,44537,AMERICAN,MEDIUM,FORD,4384,5781,5235,6743,4014,5476,4835,6414,,,20234,95673,,5205,0,693,0
1135,1/11/2009 0:09,OTHER,2005,4,CHEVROLET,UPLANDER FWD V6 3.5L,Bas,PASSENGER EXT 3.5L,GREEN,AUTO,2,Covers,81764,AMERICAN,VAN,GM,8540,10664,9723,12017,7222,9531,8300,10793,,,99750,95673,,6900,0,2282,0
1136,1/14/2009 0:09,OTHER,2004,5,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,WHITE,AUTO,1,Alloy,71932,AMERICAN,COMPACT,CHRYSLER,2658,3642,3371,4433,2658,3642,3371,4433,,,21053,95673,,4090,0,686,0
1137,1/15/2009 0:12,OTHER,2006,3,FORD,FUSION 4C,S,4D SEDAN S,GREY,AUTO,1,Alloy,75823,AMERICAN,MEDIUM,FORD,5607,7094,9689,11179,6086,7383,9931,11280,,,21053,95673,,6205,0,803,0
1138,1/22/2009 0:12,OTHER,2006,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,,,36694,AMERICAN,MEDIUM,CHRYSLER,4859,5866,8289,9432,4859,5866,8289,9432,,,20234,95673,,6205,0,882,1
1139,1/22/2009 0:12,OTHER,2006,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREY,AUTO,1,Alloy,52294,AMERICAN,MEDIUM,CHRYSLER,4492,5577,8153,9896,4492,5577,8153,9896,,,20234,95673,,4990,0,920,1
1140,1/5/2010 0:01,OTHER,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BLUE,AUTO,1,Alloy,49997,AMERICAN,MEDIUM,CHRYSLER,7565,8170,10959,11805,8740,9333,12355,13073,,,20234,95673,,7505,0,834,0
1141,1/5/2010 0:01,OTHER,2006,4,DODGE,CHARGER,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,73181,AMERICAN,SPECIALTY,CHRYSLER,8591,10248,13106,14834,8362,9554,12009,13438,,,20234,95673,,9305,0,1389,0
1142,1/19/2010 0:01,OTHER,2004,6,GMC,YUKON 2WD V8,SLE,4D UTILITY 4.8L SLE,RED,AUTO,1,Alloy,75904,AMERICAN,LARGE SUV,GM,7292,8594,12549,13578,7764,9279,12170,13530,,,21053,95673,,9205,0,1623,0
1143,1/19/2010 0:01,OTHER,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,BLUE,AUTO,1,Alloy,77813,AMERICAN,MEDIUM SUV,CHRYSLER,8218,9506,12286,13739,7451,9170,11875,13396,,,20234,95673,,9705,0,1623,0
1144,1/19/2010 0:01,OTHER,2006,4,KIA,OPTIMA V6,LX,4D SEDAN LX,WHITE,AUTO,1,Alloy,31411,OTHER ASIAN,MEDIUM,OTHER,4738,6112,8594,9750,5782,7050,9432,10773,,,21053,95673,,6605,0,582,0
1145,1/2/2010 0:02,OTHER,2005,5,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,GOLD,AUTO,2,Covers,65429,AMERICAN,MEDIUM SUV,GM,6346,7912,10072,13246,6971,8931,10726,12654,,,20234,95673,,6405,0,3115,0
1146,1/2/2010 0:02,OTHER,2006,4,CHEVROLET,AVEO,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,67920,AMERICAN,COMPACT,GM,3467,4378,7190,9079,3804,4621,7265,8825,,,21053,95673,,4190,0,728,0
1147,1/1/2010 0:06,OTHER,2006,4,JEEP,LIBERTY 2WD V6,Spo,4D SUV,SILVER,AUTO,1,Alloy,62336,AMERICAN,SMALL SUV,CHRYSLER,8357,10037,11697,13274,8600,10126,11814,13148,,,21053,95673,,8305,0,630,0
1148,1/1/2010 0:06,OTHER,2006,4,BUICK,LACROSSE,CX,4D SEDAN CX,BLACK,AUTO,2,Covers,79265,AMERICAN,LARGE,GM,9198,10838,12489,14183,7688,9590,11753,13690,,,21053,95673,,8105,0,1506,0
